A1NGGAVIGC9O7V:3VE8AYVF8NFC0XFTXD7YT2ZJ97R8FS,5,1446150152120,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 4, ""viewTime"": 5093, ""action"": ""NextPage"", ""template"": ""instructions/instruct-5.html""}"
A1NGGAVIGC9O7V:3VE8AYVF8NFC0XFTXD7YT2ZJ97R8FS,6,1446150154111,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 5, ""viewTime"": 1989, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
A1PPGTZ7U838XJ:3N8OEVH1FS89R2F23XFKDIYXGDMOOX,0,1446153934556,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-4.html"", ""instructions/instruct-5.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
A1PPGTZ7U838XJ:3N8OEVH1FS89R2F23XFKDIYXGDMOOX,1,1446153946731,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 12175, ""action"": ""NextPage"", ""template"": ""instructions/instruct-1.html""}"
A1PPGTZ7U838XJ:3N8OEVH1FS89R2F23XFKDIYXGDMOOX,2,1446153955181,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 1, ""viewTime"": 8447, ""action"": ""NextPage"", ""template"": ""instructions/instruct-2.html""}"
A1PPGTZ7U838XJ:3N8OEVH1FS89R2F23XFKDIYXGDMOOX,3,1446153963103,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 2, ""viewTime"": 7921, ""action"": ""NextPage"", ""template"": ""instructions/instruct-3.html""}"
A1PPGTZ7U838XJ:3N8OEVH1FS89R2F23XFKDIYXGDMOOX,4,1446153966699,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 3, ""viewTime"": 3596, ""action"": ""NextPage"", ""template"": ""instructions/instruct-4.html""}"
A1PPGTZ7U838XJ:3N8OEVH1FS89R2F23XFKDIYXGDMOOX,5,1446153975438,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 4, ""viewTime"": 8737, ""action"": ""NextPage"", ""template"": ""instructions/instruct-5.html""}"
A1PPGTZ7U838XJ:3N8OEVH1FS89R2F23XFKDIYXGDMOOX,6,1446153979290,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 5, ""viewTime"": 3852, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
A1QHJGHKDIG3T5:3HYA4D452S11EID4HWYXJBMGN7TF2Q,0,1446146050495,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-4.html"", ""instructions/instruct-5.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
A1QHJGHKDIG3T5:3HYA4D452S11EID4HWYXJBMGN7TF2Q,1,1446146052552,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 2051, ""action"": ""NextPage"", ""template"": ""instructions/instruct-1.html""}"
A1QHJGHKDIG3T5:3HYA4D452S11EID4HWYXJBMGN7TF2Q,2,1446146054504,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 1, ""viewTime"": 1952, ""action"": ""NextPage"", ""template"": ""instructions/instruct-2.html""}"
A1QHJGHKDIG3T5:3HYA4D452S11EID4HWYXJBMGN7TF2Q,3,1446146057384,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 2, ""viewTime"": 2879, ""action"": ""NextPage"", ""template"": ""instructions/instruct-3.html""}"
A1QHJGHKDIG3T5:3HYA4D452S11EID4HWYXJBMGN7TF2Q,4,1446146060289,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 3, ""viewTime"": 2904, ""action"": ""NextPage"", ""template"": ""instructions/instruct-4.html""}"
A1QHJGHKDIG3T5:3HYA4D452S11EID4HWYXJBMGN7TF2Q,5,1446146066457,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 4, ""viewTime"": 6166, ""action"": ""NextPage"", ""template"": ""instructions/instruct-5.html""}"
A1QHJGHKDIG3T5:3HYA4D452S11EID4HWYXJBMGN7TF2Q,6,1446146069298,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 5, ""viewTime"": 2840, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
A1RTLF0OVZI4QT:3ZGVPD4G6UZ13YYH1NC0NQBOZP6TZQ,0,1446150107023,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-4.html"", ""instructions/instruct-5.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
A1RTLF0OVZI4QT:3ZGVPD4G6UZ13YYH1NC0NQBOZP6TZQ,1,1446150108382,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1357, ""action"": ""NextPage"", ""template"": ""instructions/instruct-1.html""}"
A1RTLF0OVZI4QT:3ZGVPD4G6UZ13YYH1NC0NQBOZP6TZQ,2,1446150109678,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 1, ""viewTime"": 1294, ""action"": ""NextPage"", ""template"": ""instructions/instruct-2.html""}"
A1RTLF0OVZI4QT:3ZGVPD4G6UZ13YYH1NC0NQBOZP6TZQ,3,1446150111933,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 2, ""viewTime"": 2254, ""action"": ""NextPage"", ""template"": ""instructions/instruct-3.html""}"
A1RTLF0OVZI4QT:3ZGVPD4G6UZ13YYH1NC0NQBOZP6TZQ,4,1446150113838,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 3, ""viewTime"": 1904, ""action"": ""NextPage"", ""template"": ""instructions/instruct-4.html""}"
